source,match_id,date,team,team_code,player,player_id,minute,penalty,own_goal
wc_history,WC-059b6ae2-8f6c-5429-875d-de72062b5ff3,1934-06-03,Germany,DEU,Rudolf Noack,5ee61508-ae4e-5fa3-bab6-f56c4bcf70fa,62,False,False
wc_history,WC-059b6ae2-8f6c-5429-875d-de72062b5ff3,1934-06-03,Czechoslovakia,CSK,Oldřich Nejedlý,f35407ce-69f9-5252-9bdf-0d3e842402fe,69,False,False
wc_history,WC-059b6ae2-8f6c-5429-875d-de72062b5ff3,1934-06-03,Czechoslovakia,CSK,Oldřich Nejedlý,f35407ce-69f9-5252-9bdf-0d3e842402fe,80,False,False
wc_history,WC-05cdf6e8-41e5-5bcc-b93e-57526527120d,1954-06-17,Belgium,BEL,Léopold Anoul,c20a574e-b144-5286-8ab3-19b9a000eaea,5,False,False
wc_history,WC-05cdf6e8-41e5-5bcc-b93e-57526527120d,1954-06-17,England,ENG,Ivor Broadis,14701f2b-e836-5df1-853d-c915ed0403c9,26,False,False
wc_history,WC-05cdf6e8-41e5-5bcc-b93e-57526527120d,1954-06-17,England,ENG,Nat Lofthouse,65f29b1b-6616-5101-b682-32f4c7792f0d,36,False,False
wc_history,WC-05cdf6e8-41e5-5bcc-b93e-57526527120d,1954-06-17,England,ENG,Ivor Broadis,14701f2b-e836-5df1-853d-c915ed0403c9,63,False,False
wc_history,WC-05cdf6e8-41e5-5bcc-b93e-57526527120d,1954-06-17,Belgium,BEL,Henri Coppens,beb49f67-5c24-57ab-954e-fde268c5631b,67,False,False
wc_history,WC-05cdf6e8-41e5-5bcc-b93e-57526527120d,1954-06-17,Belgium,BEL,Léopold Anoul,c20a574e-b144-5286-8ab3-19b9a000eaea,71,False,False
wc_history,WC-05cdf6e8-41e5-5bcc-b93e-57526527120d,1954-06-17,England,ENG,Nat Lofthouse,65f29b1b-6616-5101-b682-32f4c7792f0d,91,False,False
wc_history,WC-05cdf6e8-41e5-5bcc-b93e-57526527120d,1954-06-17,Belgium,BEL,Jimmy Dickinson,cef27d13-4a18-5960-83ab-b0521d968fc7,94,False,True
wc_history,WC-05e1e8a7-ce5d-569a-a127-1e5d86c27c7d,1970-06-10,West Germany,DEU,Gerd Müller,cc40fa15-a4e1-53ff-8b63-30280ac05f5f,19,False,False
wc_history,WC-05e1e8a7-ce5d-569a-a127-1e5d86c27c7d,1970-06-10,West Germany,DEU,Gerd Müller,cc40fa15-a4e1-53ff-8b63-30280ac05f5f,26,False,False
wc_history,WC-05e1e8a7-ce5d-569a-a127-1e5d86c27c7d,1970-06-10,West Germany,DEU,Gerd Müller,cc40fa15-a4e1-53ff-8b63-30280ac05f5f,39,False,False
wc_history,WC-05e1e8a7-ce5d-569a-a127-1e5d86c27c7d,1970-06-10,Peru,PER,Teófilo Cubillas,9c3f4876-4e13-5142-bfd2-7b15191d853e,44,False,False
wc_history,WC-05e8f1f5-9b45-5605-908f-c6e2b97868c1,2018-07-07,England,ENG,Harry Maguire,90244763-435a-59fc-8de2-491bbb128843,30,False,False
wc_history,WC-05e8f1f5-9b45-5605-908f-c6e2b97868c1,2018-07-07,England,ENG,Dele Alli,9b3e025f-4743-587d-b29b-b20daf8b9b02,59,False,False
wc_history,WC-05f0c30c-6970-5c63-b0a6-e75b2454ddfb,2022-12-14,France,FRA,Théo Hernandez,cdc01cfe-ba98-5564-8c2c-73430cecc07e,5,False,False
wc_history,WC-05f0c30c-6970-5c63-b0a6-e75b2454ddfb,2022-12-14,France,FRA,Randal Kolo Muani,d5697baa-0215-515a-98aa-e87bf7e85577,79,False,False
wc_history,WC-0611b1aa-82f2-5c1d-b416-abe25a4bcea7,1962-06-10,Brazil,BRA,Garrincha,5d98496e-60cc-555e-a138-b918f80168ca,31,False,False
wc_history,WC-0611b1aa-82f2-5c1d-b416-abe25a4bcea7,1962-06-10,England,ENG,Gerry Hitchens,f02ebb3e-89a9-5c68-bdd6-fe8b8f076541,38,False,False
wc_history,WC-0611b1aa-82f2-5c1d-b416-abe25a4bcea7,1962-06-10,Brazil,BRA,Vavá,489edf7d-e5bf-53ce-9aff-68cbc2f67e99,53,False,False
wc_history,WC-0611b1aa-82f2-5c1d-b416-abe25a4bcea7,1962-06-10,Brazil,BRA,Garrincha,5d98496e-60cc-555e-a138-b918f80168ca,59,False,False
wc_history,WC-06292df5-d694-5b98-a201-61b2b4a8cba0,1930-07-22,Argentina,ARG,Guillermo Stábile,f6c4e5f2-079c-5b10-a65b-20cc9f1b74a6,12,False,False
wc_history,WC-06292df5-d694-5b98-a201-61b2b4a8cba0,1930-07-22,Argentina,ARG,Guillermo Stábile,f6c4e5f2-079c-5b10-a65b-20cc9f1b74a6,13,False,False
wc_history,WC-06292df5-d694-5b98-a201-61b2b4a8cba0,1930-07-22,Chile,CHL,Guillermo Subiabre,d2e5fe26-162d-5804-bc28-4950f29b74ab,15,False,False
wc_history,WC-06292df5-d694-5b98-a201-61b2b4a8cba0,1930-07-22,Argentina,ARG,Mario Evaristo,f18761b2-6fbe-5976-8614-d1dabc19ce75,51,False,False
wc_history,WC-06508018-f660-508c-8fed-47ab7c27a60f,1982-06-24,Algeria,DZA,Salah Assad,ce7dcea7-58d8-5367-8869-77f6279e00c6,7,False,False
wc_history,WC-06508018-f660-508c-8fed-47ab7c27a60f,1982-06-24,Algeria,DZA,Salah Assad,ce7dcea7-58d8-5367-8869-77f6279e00c6,31,False,False
wc_history,WC-06508018-f660-508c-8fed-47ab7c27a60f,1982-06-24,Algeria,DZA,Tedj Bensaoula,ba0dd7e3-edef-58b7-b8e5-0b77d5114b3c,35,False,False
wc_history,WC-06508018-f660-508c-8fed-47ab7c27a60f,1982-06-24,Chile,CHL,Miguel Ángel Neira,28bf1821-a491-5f89-af51-39d9cd15823b,59,True,False
wc_history,WC-06508018-f660-508c-8fed-47ab7c27a60f,1982-06-24,Chile,CHL,Juan Carlos Letelier,58821d31-0c86-52b1-b138-e86dfb74a8da,73,False,False
wc_history,WC-06d6afee-0f55-5950-8c69-adbd6a817015,1986-06-03,Northern Ireland,NIR,Norman Whiteside,a0bc8368-45b9-59a2-8a68-42619df2d3b9,6,False,False
wc_history,WC-06d6afee-0f55-5950-8c69-adbd6a817015,1986-06-03,Algeria,DZA,Djamel Zidane,c06d6702-5a22-53ae-84fc-251774bc322e,59,False,False
wc_history,WC-0702d5b8-b361-5548-a0ee-3ef45a71dff1,1990-06-08,Cameroon,CMR,François Omam-Biyik,b964b087-3505-5705-8856-5c8e18612bb3,67,False,False
wc_history,WC-076eff92-0d07-5e66-8fd9-73a32ad1f5c0,1982-06-16,England,ENG,Bryan Robson,c146d0a3-b2c7-57ba-8af6-a75f59a238fc,1,False,False
