tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,position_name,position_code,starter,substitute
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,3174e8e7-5ba2-50c5-8772-922c3c39095f,Germany vs Mexico,2018-06-17,group stage,Group F,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,FALSE,TRUE,56e5304d-49c9-5858-b6dc-3cbaf0f8b80d,Guardado,Andrés,18,center midfielder,CM,TRUE,FALSE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,3174e8e7-5ba2-50c5-8772-922c3c39095f,Germany vs Mexico,2018-06-17,group stage,Group F,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,FALSE,TRUE,1a14d9e9-75f3-552e-a909-adff5239e154,Lozano,Hirving,22,left winger,LW,TRUE,FALSE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,3174e8e7-5ba2-50c5-8772-922c3c39095f,Germany vs Mexico,2018-06-17,group stage,Group F,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,FALSE,TRUE,629870dd-b5be-546c-bf40-417692b8e52c,Gallardo,Jesús,23,left back,LB,TRUE,FALSE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,3174e8e7-5ba2-50c5-8772-922c3c39095f,Germany vs Mexico,2018-06-17,group stage,Group F,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,FALSE,TRUE,12c0f6e5-e103-5e07-a763-b1a55fe9e735,Márquez,Rafael,4,defender,DF,FALSE,TRUE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,3174e8e7-5ba2-50c5-8772-922c3c39095f,Germany vs Mexico,2018-06-17,group stage,Group F,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,FALSE,TRUE,6d88a3a8-4341-5b77-97a3-af7e9a3f7402,Jiménez,Raúl,9,forward,FW,FALSE,TRUE
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,3174e8e7-5ba2-50c5-8772-922c3c39095f,Germany vs Mexico,2018-06-17,group stage,Group F,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,FALSE,TRUE,8b71a6b0-be47-553e-8566-34112d7804ff,Álvarez,Edson,21,defender,DF,FALSE,TRUE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,584e9e99-e8b4-597c-85a4-14fa6a031e7a,Vine,Cortnee,5,left midfielder,LM,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,46241ba0-646c-5482-a2c5-2354d465ed79,Catley,Steph,7,left back,LB,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,48579023-a9b6-5e96-9a12-95ab476a11fc,Foord,Caitlin,9,center forward,CF,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,a8597732-5dc7-582a-ad28-1d4cd7bbe0c0,van Egmond,Emily,10,center forward,CF,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,6d8d82f6-e377-5244-9c71-6fa60f39f659,Kennedy,Alanna,14,center back,CB,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,9ba8a33c-c287-55b8-8fdd-b8406cd82756,Hunt,Clare,15,center back,CB,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,49c18189-ac4e-5a03-8641-db063d8cb477,Raso,Hayley,16,right midfielder,RM,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,e7fb88f2-991e-5732-8947-e6f0cf915e0f,Arnold,Mackenzie,18,goal keeper,GK,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,35db4a80-5254-54b5-97d9-8b4d7f385394,Gorry,Katrina,19,center midfielder,CM,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,95e86804-1f77-53f1-ae90-1e906ecc47d8,Carpenter,Ellie,21,right back,RB,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,f3557711-6c21-5b77-8e1d-272e795bd6e9,Cooney-Cross,Kyra,23,center midfielder,CM,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,9aeaeec2-b24f-5eab-9953-2f5e0e77a26e,Polkinghorne,Clare,4,defender,DF,FALSE,TRUE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,TRUE,FALSE,16cd2e70-4fee-5336-9eb6-aa0d819b0f00,Chidiac,Alex,8,midfielder,MF,FALSE,TRUE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,ee71090a-e6a4-5754-bc73-b84de1507216,Plumptre,Ashleigh,2,left back,LB,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,9e83ab7a-a097-597c-95cc-fc24e15ed15e,Ohale,Osinachi,3,center back,CB,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,6b5458f1-17fd-5b7c-9491-081ab85e832a,Onumonu,Ifeoma,6,center forward,CF,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,f0ae0a03-5cc4-514b-ad32-7a9ca663cf4e,Payne,Toni,7,attacking midfielder,AM,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,078d9945-3d87-5546-b0f3-b4b0d19c23cd,Ucheibe,Christy,10,center midfielder,CM,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,c51d99fa-02c1-518e-930c-b72ad0f60647,Kanu,Uchenna,12,left winger,LW,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,88b4e662-3c7e-5f43-b4ef-c4ede5a898c7,Demehin,Oluwatosin,14,center back,CB,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,f1458da3-3381-5ffd-94f3-48fe25cc64fc,Ajibade,Rasheedat,15,right winger,RW,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,7e170a14-adbf-5441-bdad-f5de6c37c4f1,Nnadozie,Chiamaka,16,goal keeper,GK,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,1dfb7527-f562-5f2e-8ec8-6ba59225a291,Ayinde,Halimatu,18,center midfielder,CM,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,d991c8f8-732b-5ec6-82f6-57a3b5e28003,Alozie,Michelle,22,right back,RB,TRUE,FALSE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,9672342a-e8ca-523f-b572-31057e5b6106,Ogbonna,Glory,4,defender,DF,FALSE,TRUE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,d7080cbb-2b26-55c1-afaf-53ff5af12d81,Ebi,Onome,5,defender,DF,FALSE,TRUE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,cc7a5490-9f3e-5e9a-9013-275410fca421,Oshoala,Asisat,8,forward,FW,FALSE,TRUE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,fdedf631-08d0-5dc9-aee1-9a414cf5c542,Echegini,Jennifer,19,midfielder,MF,FALSE,TRUE
97242af1-4f11-5b96-b5f1-026e51f4a3c5,2023 FIFA Women's World Cup,31ca10ac-0ba6-5335-a770-cedcae6dc462,Australia vs Nigeria,2023-07-27,group stage,Group B,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,FALSE,TRUE,a53c7102-0622-5fd5-b5bf-b53b8ca63989,Okoronkwo,Esther,21,forward,FW,FALSE,TRUE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,52155a21-cb61-575c-8a7e-e0194a00b22f,Andréia,,1,goal keeper,GK,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,a5a283b0-7aa2-5d4b-9b23-b9cd0584d570,Maurine,,2,defensive midfielder,DM,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,bc71c7de-9633-5672-bc81-487cf70c70f3,Daiane,,3,center back,CB,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,7a2fc6c3-301d-510e-aa13-33913a10a733,Aline,,4,center back,CB,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,72b199d0-e889-5563-a4f1-ad5a0d24f1a5,Rosana,,6,left midfielder,LM,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,d36eb7bf-9cd5-5235-8c89-346359ec606c,Ester,,7,center midfielder,CM,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,7f443862-ed04-5e9e-94a6-a3d2b18aaab8,Formiga,,8,center midfielder,CM,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,08b1c0bd-3a74-503f-b0f2-10eb4553061f,Marta,,10,center forward,CF,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,0eb58918-09eb-566d-835f-76c3877c264d,Cristiane,,11,center forward,CF,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,f870e082-2c32-550d-9c60-355b82a4eee5,Érika,,13,center back,CB,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,c58b7a36-8779-5ca5-8c2f-d7471edfa7b4,Fabiana,,14,right midfielder,RM,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,236863b9-899b-58f1-8645-419cf4f5a635,Costa,Renata,5,midfielder,MF,FALSE,TRUE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,TRUE,FALSE,de688e81-9d6e-5c3b-8b9d-b21d07b96442,Francielle,,15,forward,FW,FALSE,TRUE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,558c67b8-7cc6-5d06-86f5-9b11161c5d2a,Solo,Hope,1,goal keeper,GK,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,75448fac-1f2a-54a2-8fab-3e3af69b9039,Rampone,Christie,3,center back,CB,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,d62943e2-73d3-540b-b7af-a59db96e2f0a,LePeilbet,Amy,6,left back,LB,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,fe6fd6da-e17c-5431-8df5-9d76a77536ef,Boxx,Shannon,7,center midfielder,CM,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,9f878459-d606-52f3-b119-e19eada9f7ad,Rodriguez,Amy,8,second striker,SS,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,6d76bdac-e25e-5a66-995c-80af1229c5ca,O'Reilly,Heather,9,right winger,RW,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,deac22d1-515b-5076-b3d2-5c248fa1521f,Lloyd,Carli,10,center midfielder,CM,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,ccd63a6e-a07f-52a4-ba24-b90a9d798dcb,Krieger,Ali,11,right back,RB,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,c2da5d2f-1b4f-526a-894b-0a10ae80632b,Holiday,Lauren,12,left winger,LW,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,6587caa3-26d4-5784-a358-53934ee0164a,Buehler,Rachel,19,center back,CB,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,158e646a-4668-566e-8280-d03b63290640,Wambach,Abby,20,center forward,CF,TRUE,FALSE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,cf14c8ea-cb09-5a37-8eed-2c9771a71d95,Morgan,Alex,13,forward,FW,FALSE,TRUE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,a2b5f03d-c569-5a33-bd83-3cd6defb880b,Rapinoe,Megan,15,midfielder,MF,FALSE,TRUE
49e2bb03-96ed-5dd7-8325-fadb64dd39cb,2011 FIFA Women's World Cup,325c33a9-f10b-5a3d-99b4-d0233702a502,Brazil vs United States,2011-07-10,quarter-finals,,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,FALSE,TRUE,92902a10-57b5-5e6c-9610-0e7c2ee68c0b,Heath,Tobin,17,midfielder,MF,FALSE,TRUE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,32a120bd-29b4-5768-b7fd-f62925c37118,Sweden vs Brazil,1995-06-05,group stage,Group A,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,d45dd26e-6e3d-5976-8ad5-bbf0b55a1baa,Leidinge,Elisabeth,1,goal keeper,GK,TRUE,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,32a120bd-29b4-5768-b7fd-f62925c37118,Sweden vs Brazil,1995-06-05,group stage,Group A,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,d0a3b64a-aa97-5eac-870f-0f53dd62e6a4,Lundgren,Malin,2,defender,DF,TRUE,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,32a120bd-29b4-5768-b7fd-f62925c37118,Sweden vs Brazil,1995-06-05,group stage,Group A,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,d8731988-ebf4-5ff9-9054-821e7f6b0b1b,Jakobsson,Åsa,3,defender,DF,TRUE,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,32a120bd-29b4-5768-b7fd-f62925c37118,Sweden vs Brazil,1995-06-05,group stage,Group A,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,66c00d64-698d-59e6-be09-d4fc030d7c8a,Sundhage,Pia,4,defender,DF,TRUE,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,32a120bd-29b4-5768-b7fd-f62925c37118,Sweden vs Brazil,1995-06-05,group stage,Group A,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,73df5ad0-9173-5448-ba57-d410250789f0,Bengtsson,Kristin,5,defender,DF,TRUE,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,32a120bd-29b4-5768-b7fd-f62925c37118,Sweden vs Brazil,1995-06-05,group stage,Group A,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,824f51ed-d5f2-597d-a823-124d034a8681,Videkull,Lena,7,midfielder,MF,TRUE,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,32a120bd-29b4-5768-b7fd-f62925c37118,Sweden vs Brazil,1995-06-05,group stage,Group A,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,f99787a4-c948-5d74-897b-ab83eb52c11b,Andersson,Malin,9,midfielder,MF,TRUE,FALSE
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,32a120bd-29b4-5768-b7fd-f62925c37118,Sweden vs Brazil,1995-06-05,group stage,Group A,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,TRUE,FALSE,30faac51-87fe-50a8-8662-0bdd694bc015,Andelén,Anneli,10,forward,FW,TRUE,FALSE
